Opponent,Results,Score,PlusMinus
Florida Gulf Coast,W, 80_57 ,16.4
Wichita St.,L, 53_51 ,-0.9
Winthrop,W, 90_54 ,14.3
Memphis,W, 78_65 ,8.2
Duke,L, 67_58 ,-3
Missouri,L, 68_65 ,-1.5
Stetson,W, 92_56 ,12.8
Belmont,W, 75_65 ,7.5
Old Dominion,W, 83_70 ,12
Alabama,W, 73_54 ,13.3
Western Kentucky,W, 76_44 ,16.8
Longwood,W, 93_56 ,18.2
Fairleigh Dickinson,W, 96_67 ,16.7
East Tennessee St.,W, 109_58 ,18.9
Lehigh,W, 59_55 ,2.8
Dayton,W, 74_62 ,5.1
St. Bonaventure,W, 72_65 ,4.5
Saint Joseph's,W, 92_86 OT,4.7
Duquesne,W, 90_63 ,18
Richmond,L, 86_74 OT,-2.4
La Salle,L, 69_61 ,-2.3
Rhode Island,W, 70_64 ,4
Fordham,W, 81_65 ,10.1
Charlotte,W, 68_61 ,7.5
Massachusetts,W, 86_68 ,4.7
George Washington,W, 84_57 ,9.4
Saint Louis,L, 76_62 ,-13.9
Xavier,W, 75_71 ,-4.5
Butler,W, 84_52 ,15.1
Richmond,W, 93_82 ,-0.8
Temple,L, 84_76 ,0.8
Saint Joseph's,W, 82_79 ,7.5
Massachusetts,W, 71_62 ,0.8
Saint Louis,L, 62_56 ,-5.3
Akron,W, 88_42 ,19.3
Michigan,L, 78_53 ,-10.2
